battle_id,p1_team_size,p1_avg_level,p1_level_std,p1_total_hp,p1_avg_hp,p1_species_diversity,p1_type_diversity,p1_dual_type_count,p1_avg_bst,p1_bst_std,p1_min_bst,p1_max_bst,p1_legendary_count,p1_pseudo_legendary_count,p2_team_size,p2_avg_level,p2_level_std,p2_total_hp,p2_avg_hp,p2_species_diversity,p2_type_diversity,p2_dual_type_count,p2_avg_bst,p2_bst_std,p2_min_bst,p2_max_bst,p2_legendary_count,p2_pseudo_legendary_count,type_advantage_score,p1_super_effective_count,p2_super_effective_count,p1_resisted_count,p2_resisted_count,level_advantage_p1,hp_advantage_p1,bst_advantage_p1,team_size_difference,winner
gen9randombattle-2398743911,6,83.16666666666667,5.669117117231649,1539,256.5,6,5,1,475.8333333333333,80.64410841606609,400,600,1,1,3,78.66666666666667,4.642796092394707,1091,363.6666666666667,3,5,2,500.0,70.71067811865476,400,550,0,0,-4,0,4,0,0,4.5,448,-24.166666666666686,3,p2
gen9randombattle-2390494148,6,86.0,7.2571803523590805,1720,286.6666666666667,6,5,2,446.6666666666667,74.53559924999298,400,600,1,1,6,82.66666666666667,4.955356249106169,1645,274.1666666666667,6,3,1,431.6666666666667,70.80881928749334,400,590,1,0,-2,0,2,0,0,3.3333333333333286,75,15.0,0,p2
gen9randombattle-2391992080,5,78.4,2.939387691339814,1298,259.6,5,6,3,489.0,80.64738061462381,400,600,1,1,6,85.5,4.232808366400098,1646,274.3333333333333,6,2,0,435.6666666666667,51.49973031213098,400,525,0,0,4,6,2,0,0,-7.099999999999994,-348,53.333333333333314,1,p1
gen9randombattle-2400487719,5,77.6,10.248902380255165,1330,266.0,5,5,3,547.4,107.23357683113997,400,670,2,0,5,88.2,3.1874754901018454,1351,270.2,5,1,0,400.0,0.0,400,400,0,0,10,10,0,0,0,-10.600000000000009,-21,147.39999999999998,0,p2
gen9randombattle-2401086568,6,83.16666666666667,4.29793231940921,1729,288.1666666666667,6,4,1,456.8333333333333,95.55176026054616,400,660,1,0,4,79.25,2.7726341266023544,1027,256.75,4,2,0,450.0,86.60254037844386,400,600,1,1,-1,0,1,0,0,3.9166666666666714,702,6.833333333333314,2,p2
gen9randombattle-2395757577,6,86.0,4.509249752822894,1686,281.0,6,5,2,422.3333333333333,49.93885149749531,400,534,0,0,6,82.2,4.791659420284375,1513,252.16666666666666,6,6,2,448.5,51.29571132170798,400,530,0,0,-4,3,7,0,0,3.799999999999997,173,-26.166666666666686,0,p2
gen9randombattle-2397492909,6,82.83333333333333,4.336537277085896,1579,263.1666666666667,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,5,84.0,5.656854249492381,1431,286.2,5,8,4,514.0,104.61357464497617,400,660,2,1,0,2,2,0,0,-1.1666666666666714,148,-80.66666666666669,1,p2
gen9randombattle-2394207652,6,83.33333333333333,7.3181661333667165,1596,266.0,6,1,0,400.0,0.0,400,400,0,0,5,84.2,9.064215354899728,1451,290.2,5,3,1,456.0,112.0,400,680,1,0,0,0,0,0,0,-0.8666666666666742,145,-56.0,1,p2
gen9randombattle-2390971209,6,83.66666666666667,4.955356249106169,1735,289.1666666666667,6,5,2,431.6666666666667,70.80881928749334,400,590,1,0,6,85.83333333333333,3.4840908267278117,1661,276.8333333333333,6,2,0,433.3333333333333,74.53559924999298,400,600,1,1,1,1,0,0,0,-2.166666666666657,74,-1.6666666666666288,0,p2
gen9randombattle-2391607772,5,84.8,5.075431016179809,1295,259.0,5,5,2,420.0,40.0,400,500,0,0,6,82.66666666666667,3.2489314482696545,1654,275.6666666666667,6,4,2,455.0,80.36375634160795,400,600,1,1,6,7,1,0,0,2.1333333333333258,-359,-35.0,1,p1
gen9randombattle-2397604323,6,84.66666666666667,10.79608982713443,1545,257.5,6,3,1,445.0,100.62305898749054,400,670,1,0,6,82.83333333333333,4.94694069321861,1710,285.0,6,7,3,479.5,81.00154319517623,400,600,1,1,-4,2,6,0,0,1.8333333333333428,-165,-34.5,0,p1
gen9randombattle-2395881361,6,85.0,4.396968652757639,1677,279.5,6,3,1,445.8333333333333,71.55514578902687,400,590,1,0,6,85.16666666666667,4.4503433076062295,1709,284.8333333333333,6,5,2,456.6666666666667,60.39223643997813,400,555,0,0,-5,0,5,0,0,-0.1666666666666714,-32,-10.833333333333371,0,p2
gen9randombattle-2396526525,5,84.2,5.3814496188294845,1530,306.0,5,1,0,400.0,0.0,400,400,0,0,6,78.0,6.782329983125268,1709,284.8333333333333,6,7,4,550.0,117.1893055416463,400,690,3,0,-10,0,10,0,0,6.200000000000003,-179,-150.0,1,p1
gen9randombattle-2392262308,4,82.75,3.832427429188973,1086,271.5,4,3,1,450.0,86.60254037844386,400,600,1,1,6,82.16666666666667,5.398044913567215,1676,279.3333333333333,6,5,1,500.8333333333333,108.10552971775105,400,670,2,1,0,1,1,0,0,0.5833333333333286,-590,-50.833333333333314,2,p1
gen9randombattle-2402634110,6,81.83333333333333,8.008675851155976,1582,263.6666666666667,6,4,1,478.3333333333333,112.60797287739247,400,670,2,1,5,83.0,6.099180272790763,1202,240.4,5,5,2,480.0,110.27239001672177,400,680,1,0,5,5,0,0,0,-1.1666666666666714,380,-1.6666666666666856,1,p2
gen9randombattle-2400180558,6,86.5,5.057996968497839,1605,267.5,6,4,1,420.8333333333333,36.562351614133846,400,500,0,0,6,87.5,5.220153254455275,1724,287.3333333333333,6,5,2,436.0,52.472214869713035,400,530,0,0,2,7,5,0,0,-1.0,-119,-15.166666666666686,0,p1
gen9randombattle-2397602532,6,81.5,4.645786621588784,1850,308.3333333333333,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,78.66666666666667,6.289320754704403,1701,283.5,6,4,2,480.0,115.47005383792515,400,680,2,1,1,1,0,0,0,2.8333333333333286,149,-46.666666666666686,0,p1
gen9randombattle-2392282222,3,90.0,6.0,773,257.6666666666667,3,1,0,400.0,0.0,400,400,0,0,5,80.4,8.522910301065007,1307,261.4,5,4,1,496.0,120.26637102698326,400,680,2,1,0,0,0,0,0,9.599999999999994,-534,-96.0,2,p1
gen9randombattle-2392748936,5,84.0,4.9396356140913875,1366,273.2,5,5,2,459.0,73.64781055808787,400,570,0,0,5,86.0,2.756809750418044,1338,267.6,5,3,1,419.0,38.0,400,495,0,0,3,5,2,0,0,-2.0,28,40.0,0,p1
gen9randombattle-2398140391,1,82.0,0.0,249,249.0,1,1,0,400.0,0.0,400,400,0,0,1,94.0,0.0,322,322.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-12.0,-73,0.0,0,p1
gen9randombattle-2391441816,6,81.33333333333333,2.808716591058786,1851,308.5,6,4,0,486.8333333333333,90.73848258717037,400,600,2,2,6,81.66666666666667,4.109609335312651,1634,272.3333333333333,6,5,2,472.5,108.6949094177521,400,680,1,0,2,3,1,0,0,-0.3333333333333428,217,14.333333333333314,0,p1
gen9randombattle-2398142145,6,86.5,6.2915286960589585,1603,267.1666666666667,6,4,1,447.5,74.93052337554658,400,600,1,1,6,82.83333333333333,5.955856128401879,1666,277.6666666666667,6,4,1,473.3333333333333,107.65170174636762,400,670,1,0,2,2,0,0,0,3.6666666666666714,-63,-25.833333333333314,0,p1
gen9randombattle-2393724793,6,83.16666666666667,2.9674156357941426,1820,303.3333333333333,6,4,1,451.8333333333333,52.86907308520633,400,521,0,0,6,80.0,4.358898943540674,1544,257.3333333333333,6,7,2,522.5,98.39334327077214,400,670,2,1,-3,5,8,0,0,3.1666666666666714,276,-70.66666666666669,0,p2
gen9randombattle-2402314808,4,82.5,3.840572873934304,1029,257.25,4,3,1,400.0,0.0,400,400,0,0,5,81.2,8.565045242145542,1414,282.8,5,1,0,464.0,128.0,400,720,1,0,0,0,0,0,0,1.2999999999999972,-385,-64.0,1,p2
gen9randombattle-2394752299,6,84.66666666666667,5.934831271588285,1594,265.6666666666667,6,3,1,412.5,27.95084971874737,400,475,0,0,6,80.5,8.301606270274847,1698,283.0,6,8,4,561.6666666666666,98.38981428763628,400,720,3,2,0,3,3,0,0,4.166666666666671,-104,-149.16666666666663,0,p1
gen9randombattle-2390872459,6,86.83333333333333,5.30461015427985,1739,289.8333333333333,6,4,1,444.5,70.88429539279721,400,590,1,0,6,83.16666666666667,5.669117117231649,1653,275.5,6,5,2,466.6666666666667,94.28090415820634,400,600,2,2,2,2,0,0,0,3.666666666666657,86,-22.166666666666686,0,p1
gen9randombattle-2400808294,6,84.5,6.075908711186061,1447,241.16666666666666,6,3,1,420.8333333333333,46.58474953124562,400,525,0,0,6,85.0,6.454972243679028,1671,278.5,6,3,1,423.3333333333333,52.17491947499509,400,540,0,0,1,1,0,0,0,-0.5,-224,-2.5,0,p2
gen9randombattle-2397300740,5,87.2,4.445222154178573,1245,249.0,5,3,1,436.0,72.0,400,580,1,0,6,87.33333333333333,6.749485577105529,1798,299.6666666666667,6,4,2,449.8333333333333,76.26798512846366,400,600,1,1,2,2,0,0,0,-0.13333333333332575,-553,-13.833333333333314,1,p1
gen9randombattle-2399002597,4,78.25,6.057020719792859,1200,300.0,4,5,2,517.5,123.76893794486563,400,690,2,0,5,86.2,3.655133376499413,1470,294.0,5,1,0,400.0,0.0,400,400,0,0,5,5,0,0,0,-7.950000000000003,-270,117.5,1,p1
gen9randombattle-2399699643,6,84.33333333333333,3.0912061651652345,1565,260.8333333333333,6,9,4,446.8333333333333,47.435628897368794,400,506,0,0,6,84.83333333333333,4.2196629670573875,1698,283.0,6,5,2,425.0,43.87482193696061,400,520,0,0,2,8,6,0,0,-0.5,-133,21.833333333333314,0,p2
gen9randombattle-2399613813,6,82.66666666666667,5.3748384988657,1552,258.6666666666667,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,85.66666666666667,3.590109871423003,1739,289.8333333333333,6,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-3.0,-187,33.333333333333314,0,p2
gen9randombattle-2393407264,6,80.66666666666667,9.877021593352703,1567,261.1666666666667,6,4,2,460.0,99.498743710662,400,670,1,0,6,83.33333333333333,4.384315479321969,1626,271.0,6,7,3,473.3333333333333,76.46713164636307,400,590,1,0,5,8,3,0,0,-2.666666666666657,-59,-13.333333333333314,0,p2
gen9randombattle-2400755581,6,83.33333333333333,4.749268949591669,1576,262.6666666666667,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,80.0,7.416198487095663,1649,274.8333333333333,6,6,2,511.6666666666667,114.07843305765068,400,670,3,2,-1,1,2,0,0,3.3333333333333286,-73,-78.33333333333337,0,p2
gen9randombattle-2400656332,6,81.33333333333333,6.3683243915142675,1708,284.6666666666667,6,6,3,480.0,115.47005383792515,400,680,2,1,6,80.66666666666667,4.988876515698589,1768,294.6666666666667,6,6,2,481.0,100.22474744293447,400,680,1,0,0,5,5,0,0,0.6666666666666572,-60,-1.0,0,p2
gen9randombattle-2397073672,6,87.5,5.377421934967226,1686,281.0,6,2,0,421.6666666666667,48.448139512495445,400,530,0,0,6,82.0,5.966573556070519,1772,295.3333333333333,6,3,1,446.6666666666667,104.34983894999019,400,680,1,0,0,0,0,0,0,5.5,-86,-25.0,0,p2
gen9randombattle-2401814129,5,88.2,6.368673331236263,1572,314.4,5,2,0,416.2,32.4,400,481,0,0,6,81.0,4.898979485566356,1499,249.83333333333334,6,6,2,446.3333333333333,71.8370068666252,400,590,1,0,-1,0,1,0,0,7.200000000000003,73,-30.133333333333326,1,p1
gen9randombattle-2393326900,3,83.0,6.0,941,313.6666666666667,3,3,1,466.6666666666667,94.28090415820634,400,600,1,1,4,84.25,5.539629951540085,1091,272.75,4,7,3,507.25,66.27735284393908,400,580,1,0,-1,1,2,0,0,-1.25,-150,-40.583333333333314,1,p2
gen9randombattle-2397403377,5,89.2,3.6551333764994136,1304,260.8,5,1,0,400.0,0.0,400,400,0,0,6,87.8,5.03587132480567,1713,285.5,6,4,1,408.3333333333333,18.633899812498246,400,450,0,0,-5,0,5,0,0,1.4000000000000057,-409,-8.333333333333314,1,p1
gen9randombattle-2396603566,6,88.16666666666667,3.6704525909242065,1662,277.0,6,4,1,437.0,53.98456569551462,400,534,0,0,5,81.0,4.147288270665544,1322,264.4,5,6,2,493.8,83.31722510981747,400,600,1,1,-1,1,2,0,0,7.166666666666671,340,-56.80000000000001,1,p2
gen9randombattle-2395149431,4,81.25,1.920286436967152,1082,270.5,4,4,1,476.25,83.31979056622743,400,600,1,1,6,86.16666666666667,8.394773506308685,1675,279.1666666666667,6,3,0,461.6666666666667,100.0694203485205,400,670,1,0,5,7,2,0,0,-4.916666666666671,-593,14.583333333333314,2,p1
gen9randombattle-2392508056,4,87.75,2.947456530637899,1175,293.75,4,3,1,417.5,30.31088913245535,400,470,0,0,4,84.75,9.03811374126261,1067,266.75,4,3,1,500.0,100.0,400,600,2,2,-1,0,1,0,0,3.0,108,-82.5,0,p2
gen9randombattle-2390961092,6,77.33333333333333,7.993052538854532,1625,270.8333333333333,6,6,2,500.0,107.85793124908957,400,670,2,1,6,85.66666666666667,3.815174380753199,1827,304.5,6,1,0,420.0,44.721359549995796,400,520,0,0,0,0,0,0,0,-8.333333333333343,-202,80.0,0,p2
gen9randombattle-2392289279,3,87.66666666666667,3.7712361663282534,1105,368.3333333333333,3,3,1,444.6666666666667,63.168205785998246,400,534,0,0,4,85.5,8.558621384311845,1168,292.0,4,3,1,433.75,58.45671475544961,400,535,0,0,-1,1,2,0,0,2.1666666666666714,-63,10.916666666666686,1,p1
gen9randombattle-2398476291,6,82.0,4.979959839195493,1727,287.8333333333333,6,3,1,446.6666666666667,104.3498389499902,400,680,1,0,6,82.33333333333333,4.2295258468165065,1566,261.0,6,5,2,455.8333333333333,81.15913722776725,400,600,1,1,-5,2,7,0,0,-0.3333333333333286,161,-9.166666666666629,0,p2
gen9randombattle-2398663484,6,79.83333333333333,1.3437096247164246,1759,293.1666666666667,6,1,0,400.0,0.0,400,400,0,0,6,83.5,3.1490739379485304,1713,285.5,6,3,1,400.0,0.0,400,400,0,0,0,0,0,0,0,-3.6666666666666714,46,0.0,0,p2
gen9randombattle-2395746276,6,79.16666666666667,7.559026980299044,1627,271.1666666666667,6,5,2,478.3333333333333,112.60797287739247,400,670,2,1,6,84.33333333333333,5.962847939999439,1570,261.6666666666667,6,3,1,428.3333333333333,63.355259362494046,400,570,0,0,0,5,5,0,0,-5.166666666666657,57,50.0,0,p2
gen9randombattle-2397152467,3,84.0,4.242640687119285,834,278.0,3,3,1,443.3333333333333,61.282587702834114,400,530,0,0,3,81.0,2.160246899469287,826,275.3333333333333,3,3,1,443.3333333333333,61.282587702834114,400,530,0,0,1,1,0,0,0,3.0,8,0.0,0,p2
gen9randombattle-2402259683,5,86.8,2.481934729198171,1495,299.0,5,3,1,418.0,36.0,400,490,0,0,6,80.0,5.32290647422377,1607,267.8333333333333,6,5,3,513.3333333333334,116.4283279771532,400,680,3,2,2,2,0,0,0,6.799999999999997,-112,-95.33333333333337,1,p1
gen9randombattle-2399149603,6,83.5,5.057996968497839,1605,267.5,6,3,0,450.8333333333333,76.94243880258078,400,600,1,1,6,83.16666666666667,5.4594464513864,1752,292.0,6,6,3,480.1666666666667,66.75931062822289,400,590,1,0,0,2,2,0,0,0.3333333333333286,-147,-29.33333333333337,0,p1
gen9randombattle-2397584388,6,80.5,5.315072906367325,1643,273.8333333333333,6,3,0,500.0,121.6552506059644,400,720,2,1,6,85.66666666666667,5.617433182117573,1724,287.3333333333333,6,4,1,420.0,44.721359549995796,400,520,0,0,-1,0,1,0,0,-5.166666666666671,-81,80.0,0,p1
gen9randombattle-2399168210,6,84.5,3.095695936834452,1669,278.1666666666667,6,5,2,440.8333333333333,63.92812804670222,400,570,0,0,6,83.33333333333333,5.647024782032472,1735,289.1666666666667,6,7,4,496.6666666666667,75.1480021173033,400,600,1,1,-1,3,4,0,0,1.1666666666666714,-66,-55.83333333333337,0,p1
gen9randombattle-2397200807,6,84.66666666666667,7.110243002567181,1660,276.6666666666667,6,2,0,461.6666666666667,116.963907063485,400,720,1,0,6,85.0,3.958114029012639,1657,276.1666666666667,6,3,1,415.0,33.54101966249684,400,490,0,0,1,1,0,0,0,-0.3333333333333286,3,46.666666666666686,0,p2
gen9randombattle-2391493726,6,82.33333333333333,7.2264944628929335,1647,274.5,6,5,2,458.0,71.64728420068225,400,600,1,1,4,83.75,4.380353866983808,1052,263.0,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-1.4166666666666714,595,58.0,2,p2
gen9randombattle-2393723959,6,85.16666666666667,7.8616509433805035,1673,278.8333333333333,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,6,86.66666666666667,5.497474167490215,1648,274.6666666666667,6,2,0,417.5,39.131189606246316,400,505,0,0,0,0,0,0,0,-1.5,25,15.833333333333314,0,p2
gen9randombattle-2391811806,5,83.6,5.238320341483518,1432,286.4,5,3,1,427.0,54.0,400,535,0,0,4,84.0,5.522680508593631,1078,269.5,4,1,0,400.0,0.0,400,400,0,0,4,4,0,0,0,-0.4000000000000057,354,27.0,1,p1
gen9randombattle-2393448694,6,88.5,5.188127472091127,1577,262.8333333333333,6,5,2,413.3333333333333,55.27707983925666,320,490,0,0,6,82.16666666666667,2.852873794770615,1855,309.1666666666667,6,5,2,430.0,42.42640687119285,400,490,0,0,4,8,4,0,0,6.333333333333329,-278,-16.666666666666686,0,p2
gen9randombattle-2392360903,5,86.4,3.555277766926235,1422,284.4,5,3,1,441.0,50.438080851673966,400,510,0,0,4,84.75,1.920286436967152,1274,318.5,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,1.6500000000000057,148,41.0,1,p2
gen9randombattle-2400413273,6,83.16666666666667,4.374801582802229,1642,273.6666666666667,6,6,3,487.5,91.00137361600648,400,600,2,2,6,81.66666666666667,4.307615994440028,1553,258.8333333333333,6,4,1,430.8333333333333,43.819389417116355,400,500,0,0,6,6,0,0,0,1.5,89,56.666666666666686,0,p1
gen9randombattle-2391972235,5,85.0,7.0710678118654755,1370,274.0,5,3,1,456.0,112.0,400,680,1,0,5,84.4,6.248199740725323,1311,262.2,5,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,0.5999999999999943,59,56.0,0,p1
gen9randombattle-2392791018,2,87.5,0.5,592,296.0,2,1,0,400.0,0.0,400,400,0,0,3,86.33333333333333,4.784233364802441,765,255.0,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,1.1666666666666714,-173,0.0,1,p1
gen9randombattle-2396139492,5,84.8,2.0396078054371136,1363,272.6,5,4,1,485.2,76.85154520242257,400,600,1,1,4,88.5,3.774917217635375,997,249.25,4,5,2,476.25,46.73529180394619,400,520,0,0,-1,0,1,0,0,-3.700000000000003,366,8.949999999999989,1,p2
gen9randombattle-2392848287,4,84.0,3.9370039370059056,1129,282.25,4,3,1,431.25,54.12658773652741,400,525,0,0,6,83.8,3.9698866482558417,1539,256.5,6,4,1,436.3333333333333,52.79414950751856,400,530,0,0,-4,1,5,0,0,0.20000000000000284,-410,-5.083333333333314,2,p1
gen9randombattle-2401724742,4,82.25,3.5619517121937516,1107,276.75,4,3,1,442.5,73.61215932167728,400,570,0,0,4,86.75,6.378675411086537,1130,282.5,4,3,1,447.5,82.27241335952168,400,590,1,0,4,4,0,0,0,-4.5,-23,-5.0,0,p2
gen9randombattle-2399300496,6,85.66666666666667,5.312459150169743,1680,280.0,6,1,0,400.0,0.0,400,400,0,0,5,86.8,4.955804677345547,1343,268.6,5,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-1.1333333333333258,337,0.0,1,p2
gen9randombattle-2394214504,7,83.57142857142857,7.780142173822916,1767,252.42857142857142,6,7,3,470.7142857142857,100.79783768331865,400,690,1,0,4,85.75,5.889609494694874,1203,300.75,4,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-2.1785714285714306,564,70.71428571428572,3,p2
gen9randombattle-2397649539,4,81.5,4.153311931459037,1101,275.25,4,5,2,483.75,86.84576846340875,400,600,1,1,6,84.33333333333333,7.824463062870335,1654,275.6666666666667,6,6,3,498.5,93.53029812133963,400,680,1,0,5,7,2,0,0,-2.8333333333333286,-553,-14.75,2,p1
gen9randombattle-2401379438,1,84.0,0.0,246,246.0,1,1,0,400.0,0.0,400,400,0,0,3,89.66666666666667,2.8674417556808756,823,274.3333333333333,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-5.666666666666671,-577,0.0,2,p1
gen9randombattle-2393259908,4,86.5,7.697402159170326,1000,250.0,4,1,0,400.0,0.0,400,400,0,0,5,83.6,2.9393876913398134,1388,277.6,5,5,2,435.8,44.25562111189945,400,499,0,0,0,0,0,0,0,2.9000000000000057,-388,-35.80000000000001,1,p1
gen9randombattle-2397349446,6,80.83333333333333,6.335525936249405,1804,300.6666666666667,6,5,2,516.6666666666666,134.86618882762608,400,720,2,0,6,84.16666666666667,3.2871804872193366,1580,263.3333333333333,6,4,1,433.3333333333333,47.22875771768251,400,505,0,0,4,5,1,0,0,-3.333333333333343,224,83.33333333333331,0,p1
gen9randombattle-2400302824,2,87.5,0.5,512,256.0,2,3,1,457.5,57.5,400,515,0,0,1,82.0,0.0,283,283.0,1,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,5.5,229,57.5,1,p2
gen9randombattle-2391138155,6,82.33333333333333,6.896053621859068,1653,275.5,6,7,3,451.6666666666667,102.69967002002598,400,680,1,0,3,82.33333333333333,2.0548046676563256,848,282.6666666666667,3,4,1,462.3333333333333,45.24255617103093,400,506,0,0,-1,1,2,0,0,0.0,805,-10.666666666666629,3,p2
gen9randombattle-2392235888,6,85.16666666666667,3.4840908267278117,1690,281.6666666666667,6,4,1,427.6666666666667,39.16489357688705,400,486,0,0,6,82.16666666666667,6.121455890735653,1641,273.5,6,2,1,420.0,44.721359549995796,400,520,0,0,0,0,0,0,0,3.0,49,7.666666666666686,0,p1
gen9randombattle-2396574022,6,84.0,2.516611478423583,1767,294.5,6,2,0,416.6666666666667,37.26779962499649,400,500,0,0,4,82.75,5.539629951540085,1029,257.25,4,3,1,442.5,73.61215932167728,400,570,0,0,0,0,0,0,0,1.25,738,-25.833333333333314,2,p2
gen9randombattle-2392371624,6,76.66666666666667,5.312459150169743,1762,293.6666666666667,6,8,3,521.8333333333334,97.53703000513303,400,670,2,0,6,84.33333333333333,3.901566636906542,1717,286.1666666666667,6,4,1,463.3333333333333,89.75274678557507,400,600,2,1,1,5,4,0,0,-7.666666666666657,45,58.50000000000006,0,p2
gen9randombattle-2394106163,6,82.16666666666667,7.987837977547839,1766,294.3333333333333,6,5,2,445.0,100.62305898749054,400,670,1,0,6,82.66666666666667,4.346134936801766,1710,285.0,6,3,1,422.3333333333333,49.93885149749531,400,534,0,0,0,1,1,0,0,-0.5,56,22.666666666666686,0,p2
gen9randombattle-2396740082,6,85.33333333333333,3.2489314482696545,1555,259.1666666666667,6,2,0,421.6666666666667,48.448139512495445,400,530,0,0,5,84.0,4.898979485566356,1371,274.2,5,3,1,457.0,78.71467461661771,400,600,1,1,0,0,0,0,0,1.3333333333333286,184,-35.333333333333314,1,p2
gen9randombattle-2394150015,6,82.0,3.1622776601683795,1872,312.0,6,5,2,449.1666666666667,75.85164614049073,400,600,1,1,6,80.8,6.11228271597445,1594,265.6666666666667,6,5,2,454.1666666666667,79.60405489392834,400,600,1,1,2,3,1,0,0,1.2000000000000028,278,-5.0,0,p1
gen9randombattle-2401792164,4,80.5,5.722761571129799,1253,313.25,4,4,1,520.0,123.28828005937953,400,680,2,1,2,83.0,5.0,557,278.5,2,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-2.5,696,120.0,2,p2
gen9randombattle-2395337921,6,80.16666666666667,4.258977446393546,1542,257.0,6,6,2,451.0,56.37670913891067,400,550,0,0,3,82.0,7.874007874011811,926,308.6666666666667,3,2,0,490.0,127.27922061357856,400,670,1,0,2,2,0,0,0,-1.8333333333333286,616,-39.0,3,p2
gen9randombattle-2395536911,6,82.33333333333333,4.955356249106169,1677,279.5,6,8,4,501.6666666666667,95.85869229698936,400,680,1,0,6,84.0,3.03315017762062,1791,298.5,6,3,1,433.3333333333333,74.53559924999298,400,600,1,1,2,3,1,0,0,-1.6666666666666714,-114,68.33333333333337,0,p2
gen9randombattle-2394711206,4,82.5,3.774917217635375,1082,270.5,4,3,1,433.5,58.023702053557386,400,534,0,0,5,81.2,3.1874754901018454,1465,293.0,5,7,3,465.0,83.06623862918075,400,600,1,1,-2,1,3,0,0,1.2999999999999972,-383,-31.5,1,p1
gen9randombattle-2397523067,6,86.33333333333333,5.374838498865699,1797,299.5,6,1,0,400.0,0.0,400,400,0,0,6,84.16666666666667,7.51480021173033,1744,290.6666666666667,6,3,1,457.5,98.90020222426242,400,670,1,0,0,0,0,0,0,2.166666666666657,53,-57.5,0,p2
gen9randombattle-2390581287,6,82.66666666666667,3.5433819375782165,1579,263.1666666666667,6,2,0,433.3333333333333,74.53559924999298,400,600,1,1,3,83.33333333333333,0.4714045207910317,862,287.3333333333333,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-0.6666666666666572,717,33.333333333333314,3,p2
gen9randombattle-2400988150,4,81.5,4.387482193696061,1014,253.5,4,5,2,532.5,76.6077672302228,400,580,2,0,5,82.4,6.086049621881176,1376,275.2,5,4,1,465.0,83.06623862918075,400,600,1,1,0,2,2,0,0,-0.9000000000000057,-362,67.5,1,p1
gen9randombattle-2400258139,3,81.0,2.943920288775949,800,266.6666666666667,3,3,1,456.6666666666667,80.13876853447539,400,570,0,0,3,87.66666666666667,4.496912521077347,846,282.0,3,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-6.666666666666671,-46,56.666666666666686,0,p1
gen9randombattle-2401127169,6,77.83333333333333,5.7566386797235145,1610,268.3333333333333,6,3,1,500.0,141.89197769195175,400,720,2,0,5,83.5,7.088723439378913,1507,301.4,5,2,0,419.0,38.0,400,495,0,0,0,0,0,0,0,-5.666666666666671,103,81.0,1,p2
gen9randombattle-2391635221,6,84.33333333333333,2.808716591058786,1639,273.1666666666667,6,4,2,455.8333333333333,81.15913722776725,400,600,1,1,6,85.16666666666667,7.903937134252918,1780,296.6666666666667,6,3,1,446.6666666666667,104.3498389499902,400,680,1,0,-2,0,2,0,0,-0.8333333333333428,-141,9.166666666666629,0,p2
gen9randombattle-2395917980,3,87.0,3.7416573867739413,895,298.3333333333333,3,1,0,400.0,0.0,400,400,0,0,4,86.5,2.692582403567252,1099,274.75,4,3,1,417.5,30.31088913245535,400,470,0,0,0,0,0,0,0,0.5,-204,-17.5,1,p1
gen9randombattle-2398966682,7,82.42857142857143,5.233331166861201,1849,264.14285714285717,6,2,0,442.85714285714283,67.76309271789384,400,550,0,0,6,82.66666666666667,7.431165603202651,1766,294.3333333333333,6,5,2,469.1666666666667,106.39614132518571,400,680,1,0,-5,0,5,0,0,-0.2380952380952408,83,-26.309523809523853,1,p1
gen9randombattle-2395799650,7,80.71428571428571,4.742340763627952,1893,270.42857142857144,6,6,4,507.42857142857144,95.29331732357004,400,680,2,1,6,84.16666666666667,3.2360813064912666,1542,257.0,6,1,0,400.0,0.0,400,400,0,0,0,0,0,0,0,-3.452380952380963,351,107.42857142857144,1,p2
gen9randombattle-2393928800,4,76.75,4.322904116447646,1090,272.5,4,5,2,550.0,95.13148795220224,400,660,2,0,6,81.83333333333333,2.5440562537456244,1722,287.0,6,4,1,409.5,21.242645786248,400,457,0,0,-2,1,3,0,0,-5.083333333333329,-632,140.5,2,p1
gen9randombattle-2400469894,2,84.5,0.5,482,241.0,2,1,0,400.0,0.0,400,400,0,0,1,72.0,0.0,270,270.0,1,2,1,680.0,0.0,680,680,1,0,0,0,0,0,0,12.5,212,-280.0,1,p2
